Thành_Phố,Quận_Huyện,Giá_Cho_Thuê,Log_Giá,Diện_Tích_m2,Log_Diện_Tích,Máy_Lạnh,Nóng_Lạnh,Thang_Máy,Tủ_Lạnh,Máy_Giặt,Đầy_Đủ_Nội_Thất,Có_Gác_Lửng,Bảo_Vệ_An_Ninh,Giờ_Tự_Do,Không_Chung_Chủ
Hồ Chí Minh,Tân Phú,3.4,1.4816045409242156,20.0,3.044522437723423,1,0,1,0,0,0,0,1,0,0
Hồ Chí Minh,Tân Phú,4.0,1.6094379124341003,25.0,3.258096538021482,1,0,1,0,0,0,0,1,0,0
Hồ Chí Minh,7,3.0,1.3862943611198906,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,1,6.0,1.9459101490553132,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,5,4.3,1.667706820558076,18.0,2.9444389791664403,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,3,5.8,1.916922612182061,40.0,3.713572066704308,0,0,1,0,0,1,0,1,1,1
Hồ Chí Minh,3,5.9,1.9315214116032138,40.0,3.713572066704308,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,1,4.8,1.7578579175523736,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,1,4.5,1.7047480922384253,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,1,6.5,2.0149030205422647,35.0,3.58351893845611,0,0,1,0,0,1,1,1,1,1
Hồ Chí Minh,1,5.7,1.9021075263969205,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,5.5,1.8718021769015913,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,3.7,1.547562508716013,24.0,3.2188758248682006,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,1,2.2,1.1631508098056809,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,6.5,2.0149030205422647,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,7,5.0,1.791759469228055,50.0,3.9318256327243257,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Tân,2.9,1.3609765531356006,25.0,3.258096538021482,1,0,1,0,0,0,0,1,1,1
Hồ Chí Minh,8,4.0,1.6094379124341003,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,3.2,1.4350845252893227,40.0,3.713572066704308,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,8,3.8,1.5686159179138452,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,2.7,1.308332819650179,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,3.7,1.547562508716013,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,3.2,1.4350845252893227,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,3.2,1.4350845252893227,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,3.0,1.3862943611198906,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Tân,3.3,1.4586150226995167,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,12,3.1,1.410986973710262,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Tân,3.3,1.4586150226995167,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Tân,2.3,1.1939224684724346,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Phú,3.0,1.3862943611198906,30.0,3.4339872044851463,1,0,0,0,1,0,1,1,1,0
Hồ Chí Minh,Gò Vấp,3.4,1.4816045409242156,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,3.6,1.5260563034950492,25.0,3.258096538021482,0,0,0,0,0,0,0,0,1,1
Hồ Chí Minh,Gò Vấp,3.5,1.5040773967762742,30.0,3.4339872044851463,0,0,0,0,0,0,1,0,1,1
Hồ Chí Minh,Tân Bình,5.0,1.791759469228055,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,2.7,1.308332819650179,15.0,2.772588722239781,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,1,4.2,1.6486586255873816,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,4.2,1.6486586255873816,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,3.8,1.5686159179138452,22.0,3.1354942159291497,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,3.5,1.5040773967762742,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,3.5,1.5040773967762742,35.0,3.58351893845611,1,0,0,1,1,1,1,0,0,0
Hồ Chí Minh,Bình Thạnh,5.9,1.9315214116032138,30.0,3.4339872044851463,0,0,0,0,0,1,0,1,0,0
Hồ Chí Minh,12,2.5,1.252762968495368,35.0,3.58351893845611,0,0,0,0,1,1,1,0,0,0
Hồ Chí Minh,Gò Vấp,3.0,1.3862943611198906,35.0,3.58351893845611,0,0,1,0,0,1,0,0,0,0
Hồ Chí Minh,Tân Phú,3.1,1.410986973710262,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Phú,3.8,1.5686159179138452,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,7,5.6,1.8870696490323797,40.0,3.713572066704308,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,5.3,1.840549633397487,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,2,5.7,1.9021075263969205,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,2,6.4,2.0014800002101243,38.0,3.6635616461296463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,4.6,1.7227665977411035,16.0,2.833213344056216,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,4.6,1.7227665977411035,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Phú,4.5,1.7047480922384253,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,9,2.3,1.1939224684724346,18.0,2.9444389791664403,0,0,0,0,0,0,0,1,1,1
Hồ Chí Minh,7,1.1,0.7419373447293773,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,Không rõ,3.8,1.5686159179138452,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Không rõ,4.0,1.6094379124341003,22.0,3.1354942159291497,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,9,3.5,1.5040773967762742,25.0,3.258096538021482,0,0,0,0,0,0,1,1,1,0
Hồ Chí Minh,9,2.5,1.252762968495368,25.0,3.258096538021482,0,0,0,0,0,0,1,1,1,1
Hồ Chí Minh,Không rõ,3.2,1.4350845252893227,25.0,3.258096538021482,0,0,0,0,0,0,1,1,1,1
Hồ Chí Minh,9,3.5,1.5040773967762742,25.0,3.258096538021482,1,1,0,0,0,1,0,1,1,1
Hồ Chí Minh,9,3.0,1.3862943611198906,20.0,3.044522437723423,0,0,0,0,0,0,1,1,1,0
Hồ Chí Minh,Không rõ,3.8,1.5686159179138452,25.0,3.258096538021482,1,0,0,0,0,1,0,1,1,1
Hồ Chí Minh,Tân Bình,3.0,1.3862943611198906,18.0,2.9444389791664403,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,3,3.0,1.3862943611198906,18.0,2.9444389791664403,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,3.3,1.4586150226995167,18.0,2.9444389791664403,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Phú Nhuận,5.4,1.8562979903656263,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,12,1.9,1.0647107369924282,25.0,3.258096538021482,0,0,0,0,0,0,1,0,1,0
Hồ Chí Minh,8,1.2,0.7884573603642702,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,5.8,1.916922612182061,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,3,1.7,0.9932517730102833,32.0,3.4965075614664802,1,0,0,0,0,0,0,0,1,0
Hồ Chí Minh,12,1.0,0.6931471805599453,32.0,3.4965075614664802,1,1,0,1,1,0,0,0,1,0
Hồ Chí Minh,Gò Vấp,1.5,0.9162907318741551,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Không rõ,1.0,0.6931471805599453,30.0,3.4339872044851463,1,0,0,0,1,0,0,0,1,0
Hồ Chí Minh,7,1.4,0.8754687373538999,30.0,3.4339872044851463,1,1,0,0,1,0,0,0,1,0
Hồ Chí Minh,Tân Bình,1.4,0.8754687373538999,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,1,1.6,0.9555114450274363,30.0,3.4339872044851463,1,0,0,0,1,0,0,0,1,0
Hồ Chí Minh,4,1.5,0.9162907318741551,30.0,3.4339872044851463,1,0,0,0,0,0,0,0,1,1
Hồ Chí Minh,8,1.2,0.7884573603642702,30.0,3.4339872044851463,1,0,0,0,1,0,0,0,1,0
Hồ Chí Minh,10,1.3,0.832909122935104,30.0,3.4339872044851463,1,0,0,0,1,0,0,0,1,0
Hồ Chí Minh,Bình Tân,3.1,1.410986973710262,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Phú,1.4,0.8754687373538999,30.0,3.4339872044851463,1,0,0,1,1,0,0,0,1,0
Hồ Chí Minh,5,1.5,0.9162907318741551,30.0,3.4339872044851463,1,0,0,0,1,0,0,0,1,0
Hồ Chí Minh,12,3.9,1.589235205116581,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,8,4.0,1.6094379124341003,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,12,3.5,1.5040773967762742,28.0,3.367295829986474,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,10,1.3,0.832909122935104,20.0,3.044522437723423,1,0,0,1,1,0,0,1,0,0
Hồ Chí Minh,2,4.5,1.7047480922384253,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,12,3.3,1.4586150226995167,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,2.0,1.0986122886681098,15.0,2.772588722239781,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,12,3.3,1.4586150226995167,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,1.55,0.9360933591703349,45.0,3.828641396489095,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,1.65,0.9745596399981308,40.0,3.713572066704308,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,4.0,1.6094379124341003,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,1.4,0.8754687373538999,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,1.8,1.0296194171811581,12.0,2.5649493574615367,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,2.4,1.2237754316221157,40.0,3.713572066704308,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,1.8,1.0296194171811581,15.0,2.772588722239781,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,2.3,1.1939224684724346,18.0,2.9444389791664403,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,3.5,1.5040773967762742,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,4.5,1.7047480922384253,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,3.5,1.5040773967762742,28.0,3.367295829986474,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,4.5,1.7047480922384253,28.0,3.367295829986474,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,4.5,1.7047480922384253,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Phú,1.5,0.9162907318741551,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,10,1.7,0.9932517730102833,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,1.8,1.0296194171811581,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,11,1.5,0.9162907318741551,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,1,1.7,0.9932517730102833,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,1.2,0.7884573603642702,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,3,1.7,0.9932517730102833,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,7,1.7,0.9932517730102833,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,2.5,1.252762968495368,25.0,3.258096538021482,0,0,0,0,0,0,0,1,1,0
Hồ Chí Minh,12,4.0,1.6094379124341003,35.0,3.58351893845611,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,Không rõ,2.9,1.3609765531356006,20.0,3.044522437723423,1,0,0,0,1,0,0,1,1,1
Hồ Chí Minh,Bình Thạnh,4.0,1.6094379124341003,20.0,3.044522437723423,0,0,0,0,1,1,0,1,1,1
Hồ Chí Minh,Không rõ,4.3,1.667706820558076,25.0,3.258096538021482,0,0,0,0,0,1,0,1,0,0
Hồ Chí Minh,Không rõ,2.7,1.308332819650179,18.0,2.9444389791664403,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Không rõ,4.0,1.6094379124341003,25.0,3.258096538021482,0,1,0,0,1,1,0,0,0,0
Hồ Chí Minh,Không rõ,4.3,1.667706820558076,20.0,3.044522437723423,1,0,0,0,1,0,0,1,1,1
Hồ Chí Minh,Tân Bình,2.8,1.33500106673234,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Hóc Môn,3.0,1.3862943611198906,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,12,2.8,1.33500106673234,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,4.3,1.667706820558076,16.0,2.833213344056216,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,2.2,1.1631508098056809,25.0,3.258096538021482,0,0,0,0,0,0,0,1,1,0
Hồ Chí Minh,Tân Bình,2.9,1.3609765531356006,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,1.8,1.0296194171811581,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,7,1.7,0.9932517730102833,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,1.8,1.0296194171811581,40.0,3.713572066704308,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,3,1.8,1.0296194171811581,40.0,3.713572066704308,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Phú,1.5,0.9162907318741551,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Không rõ,1.3,0.832909122935104,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,10,1.6,0.9555114450274363,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,8,1.6,0.9555114450274363,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Không rõ,1.5,0.9162907318741551,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,11,1.5,0.9162907318741551,40.0,3.713572066704308,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,1.5,0.9162907318741551,16.0,2.833213344056216,1,0,0,1,1,0,0,1,1,0
Hồ Chí Minh,9,1.3,0.832909122935104,40.0,3.713572066704308,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,9,1.3,0.832909122935104,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,9,5.0,1.791759469228055,35.0,3.58351893845611,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,3.3,1.4586150226995167,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,3.6,1.5260563034950492,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,9,3.6,1.5260563034950492,28.0,3.367295829986474,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,2.7,1.308332819650179,16.0,2.833213344056216,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,9,3.6,1.5260563034950492,28.0,3.367295829986474,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,3.3,1.4586150226995167,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,3.3,1.4586150226995167,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,9,3.3,1.4586150226995167,15.0,2.772588722239781,1,0,0,0,0,0,0,1,0,0
Hồ Chí Minh,9,2.8,1.33500106673234,15.0,2.772588722239781,1,0,0,0,0,0,1,1,0,0
Hồ Chí Minh,8,3.4,1.4816045409242156,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,3.2,1.4350845252893227,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,3.3,1.4586150226995167,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,3.3,1.4586150226995167,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,3.2,1.4350845252893227,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,4.0,1.6094379124341003,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Tân,3.8,1.5686159179138452,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,12,3.9,1.589235205116581,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,2,4.6,1.7227665977411035,35.0,3.58351893845611,0,0,1,0,0,0,1,1,1,1
Hồ Chí Minh,Bình Thạnh,5.0,1.791759469228055,27.0,3.332204510175204,0,0,1,1,0,1,1,1,0,0
Hồ Chí Minh,2,4.3,1.667706820558076,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Tân,3.2,1.4350845252893227,32.0,3.4965075614664802,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,3.7,1.547562508716013,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,12,3.2,1.4350845252893227,35.0,3.58351893845611,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,4,1.7,0.9932517730102833,35.0,3.58351893845611,1,0,0,1,1,0,0,0,0,1
Hồ Chí Minh,10,1.3,0.832909122935104,35.0,3.58351893845611,1,0,0,1,1,0,0,0,0,1
Hồ Chí Minh,6,4.4,1.6863989535702288,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,3.3,1.4586150226995167,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,3.4,1.4816045409242156,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,2.8,1.33500106673234,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,1.5,0.9162907318741551,12.0,2.5649493574615367,0,0,0,0,0,0,0,1,0,1
Hồ Chí Minh,7,2.6,1.2809338454620642,22.0,3.1354942159291497,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,9,3.0,1.3862943611198906,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Tân,2.8,1.33500106673234,24.0,3.2188758248682006,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Tân,3.4,1.4816045409242156,24.0,3.2188758248682006,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Tân,3.6,1.5260563034950492,24.0,3.2188758248682006,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Tân,3.0,1.3862943611198906,24.0,3.2188758248682006,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Không rõ,3.5,1.5040773967762742,18.0,2.9444389791664403,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,10,5.1,1.8082887711792655,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Tân Bình,3.9,1.589235205116581,25.0,3.258096538021482,1,1,0,1,1,1,0,0,1,1
Hồ Chí Minh,Tân Bình,3.3,1.4586150226995167,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,2.0,1.0986122886681098,24.0,3.2188758248682006,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,10,4.5,1.7047480922384253,31.0,3.4657359027997265,1,0,0,0,0,0,0,0,0,1
Hồ Chí Minh,3,3.1,1.410986973710262,27.0,3.332204510175204,1,0,0,0,0,0,0,1,1,0
Hồ Chí Minh,Bình Thạnh,4.5,1.7047480922384253,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,4.7,1.7404661748405046,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,1.2,0.7884573603642702,20.0,3.044522437723423,1,0,0,1,1,1,0,1,0,0
Hồ Chí Minh,Gò Vấp,3.9,1.589235205116581,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,4.8,1.7578579175523736,25.0,3.258096538021482,0,0,1,0,0,1,0,1,1,1
Hồ Chí Minh,1,6.9,2.066862759472976,30.0,3.4339872044851463,0,0,0,0,0,1,0,1,1,1
Hồ Chí Minh,7,3.0,1.3862943611198906,25.0,3.258096538021482,0,0,0,0,0,0,1,1,1,0
Hồ Chí Minh,7,3.0,1.3862943611198906,30.0,3.4339872044851463,0,0,0,0,0,0,0,0,0,0
Hồ Chí Minh,Tân Bình,1.6,0.9555114450274363,12.0,2.5649493574615367,0,0,0,0,0,0,0,1,0,0
Hồ Chí Minh,7,1.1,0.7419373447293773,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,Không rõ,1.0,0.6931471805599453,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,12,3.5,1.5040773967762742,32.0,3.4965075614664802,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,11,4.4,1.6863989535702288,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,5.8,1.916922612182061,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,3.0,1.3862943611198906,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,5.5,1.8718021769015913,32.0,3.4965075614664802,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,6.0,1.9459101490553132,45.0,3.828641396489095,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,2,6.0,1.9459101490553132,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,4.3,1.667706820558076,28.0,3.367295829986474,1,1,0,1,1,1,0,1,1,1
Hồ Chí Minh,Bình Thạnh,4.2,1.6486586255873816,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,1,4.2,1.6486586255873816,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,7,3.9,1.589235205116581,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,3,6.5,2.0149030205422647,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,3,6.5,2.0149030205422647,30.0,3.4339872044851463,1,0,1,0,0,1,0,0,0,0
Hồ Chí Minh,7,4.2,1.6486586255873816,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,10,6.2,1.9740810260220096,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,10,5.2,1.824549292051046,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,7,3.9,1.589235205116581,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,4.0,1.6094379124341003,15.0,2.772588722239781,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,Phú Nhuận,4.0,1.6094379124341003,24.0,3.2188758248682006,0,0,0,0,0,1,0,1,0,0
Hồ Chí Minh,Tân Bình,4.0,1.6094379124341003,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Bình Thạnh,5.7,1.9021075263969205,38.0,3.6635616461296463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,10,1.4,0.8754687373538999,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,10,1.4,0.8754687373538999,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,3,1.5,0.9162907318741551,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,0.7,0.5306282510621704,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,Gò Vấp,2.5,1.252762968495368,18.0,2.9444389791664403,1,0,0,1,1,1,0,1,1,0
Hồ Chí Minh,Gò Vấp,2.5,1.252762968495368,18.0,2.9444389791664403,1,0,0,1,1,1,0,1,1,0
Hồ Chí Minh,9,2.3,1.1939224684724346,25.0,3.258096538021482,1,1,0,1,1,0,0,1,1,0
Hồ Chí Minh,Gò Vấp,2.5,1.252762968495368,18.0,2.9444389791664403,1,1,0,1,1,1,0,1,1,0
Hồ Chí Minh,9,1.2,0.7884573603642702,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hồ Chí Minh,7,3.4,1.4816045409242156,19.0,2.995732273553991,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,7,1.8,1.0296194171811581,12.0,2.5649493574615367,0,0,0,0,0,1,0,1,1,1
